occurred_on_date,case_count,D_A1,D_A15,D_A7,D_B2,D_B3,D_C11,D_C6,D_D14,D_D4,D_E13,D_E18,D_E5,D_External,day_1,day_2,day_3,day_4,day_5,day_6,day_7
736774,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
736774,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
736774,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
736774,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
736775,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736775,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736775,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736775,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736775,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736775,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736775,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
736775,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
736775,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
736775,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
736775,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
736775,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
736776,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736776,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736776,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736776,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736776,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736776,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736776,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
736776,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
736776,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
736776,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
736776,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
736776,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
736777,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736777,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736777,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736777,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736777,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736777,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736777,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
736777,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
736777,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
736777,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
736777,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
736777,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
736778,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736778,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736778,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736778,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736778,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736778,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736778,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
736778,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
736778,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
736778,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
736778,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
736778,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
736779,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736779,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736779,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736779,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736779,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736779,43,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736779,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
736779,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
736779,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
736779,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
736779,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
736779,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
736780,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736780,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736780,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736780,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736780,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736780,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736780,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
736780,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
736780,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
736780,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
736780,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
736780,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
736781,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736781,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736781,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736781,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736781,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736781,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736781,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
736781,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
736781,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
736781,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
736781,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
736781,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
736782,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736782,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736782,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736782,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736782,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736782,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736782,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
736782,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
736782,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
736782,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
736782,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
736782,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
736783,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736783,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736783,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736783,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736783,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736783,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736783,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
736783,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
736783,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
736783,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
736783,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
736783,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
736784,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736784,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736784,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736784,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736784,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736784,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736784,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
736784,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
736784,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
736784,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
736784,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
736784,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
736785,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736785,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736785,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736785,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736785,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736785,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736785,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
736785,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
736785,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
736785,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
736785,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
736785,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
736786,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736786,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736786,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736786,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736786,26,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736786,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736786,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
736786,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
736786,37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
736786,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
736786,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
736786,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
736787,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736787,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736787,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736787,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736787,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736787,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736787,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
736787,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
736787,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
736787,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
736787,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
736787,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
736788,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736788,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736788,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736788,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736788,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736788,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736788,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
736788,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
736788,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
736788,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
736788,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
736788,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
736789,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736789,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736789,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736789,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736789,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736789,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
736789,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
736789,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
736789,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
736789,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
736789,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
736790,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736790,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736790,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736790,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736790,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736790,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736790,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
736790,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
736790,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
736790,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
736790,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
736790,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
736791,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736791,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736791,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736791,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736791,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736791,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736791,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
736791,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
736791,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
736791,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
736791,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
736791,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
736792,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736792,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736792,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736792,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736792,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736792,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736792,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
736792,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
736792,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
736792,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
736792,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
736792,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
736793,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736793,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736793,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736793,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736793,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736793,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736793,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
736793,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
736793,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
736793,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
736793,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
736793,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
736794,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736794,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736794,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736794,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736794,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736794,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736794,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
736794,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
736794,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
736794,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
736794,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
736794,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
736795,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736795,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736795,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736795,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736795,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736795,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736795,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
736795,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
736795,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
736795,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
736795,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
736795,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
736796,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736796,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736796,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736796,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736796,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736796,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736796,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
736796,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
736796,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
736796,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
736796,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
736796,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
736797,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736797,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736797,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736797,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736797,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736797,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736797,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
736797,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
736797,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
736797,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
736797,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
736797,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
736798,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736798,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736798,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736798,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736798,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736798,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736798,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
736798,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
736798,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
736798,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
736798,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
736798,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
736799,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736799,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736799,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736799,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736799,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736799,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736799,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
736799,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
736799,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
736799,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
736799,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
736799,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
736800,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736800,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736800,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736800,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736800,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
